time,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH16
16:12:01,30,74,-22,60,-72,8276,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,16,71,-5,184,104,8180,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,12,77,17,-296,112,8012,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,31,94,15,208,-120,8268,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,28,61,-27,340,120,8312,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,32,85,-13,-388,52,7844,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,25,68,-9,-216,-244,8184,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,15,78,9,216,136,8188,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,17,71,-13,-68,64,7864,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,30,84,1,-108,20,8224,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,27,68,-38,416,72,8284,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,19,87,1,-180,100,7984,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,25,71,-21,284,-104,8316,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,31,64,27,412,172,8324,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,17,78,4,-252,60,7860,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,23,65,-28,252,-152,8316,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,28,74,-18,272,80,8152,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,29,78,-3,-332,88,7940,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,17,70,17,404,-56,8292,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,24,83,-26,-12,148,8192,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,24,83,-17,-324,120,7800,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,28,56,-33,536,-32,8428,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,29,76,-10,-192,48,8008,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,19,57,26,-120,20,7836,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,22,95,4,320,132,8464,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,22,70,-13,-264,-148,7956,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,8,76,-32,192,108,7920,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,29,84,23,224,4,8408,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,26,65,-28,-168,-152,7984,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,35,81,-7,168,72,7944,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,18,67,4,184,36,8532,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,20,79,-30,-212,-112,7936,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,30,69,1,116,-32,7976,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,14,83,-18,84,116,8380,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,32,82,32,24,-104,7996,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,30,72,-1,76,32,8072,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,18,63,-33,176,64,8360,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,17,92,-12,164,0,8052,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,25,58,-8,152,-32,8020,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,18,80,-13,116,228,8324,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,33,67,11,144,-72,7944,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,14,82,-2,40,-144,8176,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,23,63,-16,0,152,8232,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,36,77,-36,136,-48,8108,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,24,71,-30,-200,-132,8144,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,10,71,12,148,12,8232,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,34,75,-7,132,104,8024,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,20,79,-9,-264,-132,8144,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,27,67,24,288,172,8320,0.703125,0.078125,-0.703125,5,-2,0,0,0,0,0
16:12:01,21,80,1,-28,108,7920,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,19,78,-31,-268,-132,8252,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,30,64,-41,276,124,8256,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,33,83,-13,-8,156,7964,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,20,71,3,-76,-112,8208,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,27,67,2,416,104,8340,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,25,75,3,-248,116,7932,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,19,81,3,304,-120,8312,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,28,62,-20,416,164,8284,0.703125,0.078125,-0.703125,5,-2,0,0,0,0,0
16:12:01,16,91,-9,-452,-84,7844,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,27,62,6,312,12,8316,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,28,79,20,188,104,8168,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,11,75,1,-276,88,7884,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,25,74,-16,380,-120,8388,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,31,69,-25,-132,-28,8004,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:01,21,81,7,-152,60,7788,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,62,-12,320,20,8424,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,87,1,-344,-116,7972,0.703125,0.078125,-0.703125,5,-2,0,0,0,0,0
16:12:02,27,73,-19,12,24,7884,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,83,29,276,108,8448,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,68,-10,-144,-124,7908,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,33,86,-27,32,60,7944,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,17,71,-6,256,80,8484,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,33,72,11,-184,-112,7960,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,86,13,116,4,7964,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,57,-16,44,132,8500,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,92,-15,40,-132,7976,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,36,72,12,132,-128,7988,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,75,-28,40,56,8424,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,73,3,64,36,8036,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,85,17,92,-120,8140,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,59,-30,56,200,8260,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,82,-23,160,-24,8052,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,31,82,13,-84,-96,8100,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,74,-3,164,148,8220,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,82,6,64,144,7960,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,70,-10,-156,-180,8224,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,61,-33,344,140,8180,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,36,88,-8,-36,184,7908,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,72,9,108,4,8156,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,10,69,-2,360,80,8372,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,85,-8,-344,-32,7796,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,70,16,224,-104,8320,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,69,-35,148,32,8120,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,74,0,-296,88,7860,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,81,2,364,-72,8260,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,69,-13,-152,20,8140,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,86,11,-112,-8,7852,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,74,-11,340,108,8500,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,78,13,-292,-80,7936,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,74,-11,40,72,7992,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,69,-16,236,12,8548,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,80,12,-180,-100,7832,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,75,-47,212,-16,8064,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,78,-7,88,48,8332,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,72,-35,160,-76,7960,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,87,12,16,-132,8056,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,69,-29,84,144,8352,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,78,18,116,-48,7992,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,68,3,-192,-128,8092,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,83,-17,64,16,8172,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,75,-11,-16,108,7956,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,77,-6,-76,-148,8284,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,78,-5,248,156,8228,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,65,-26,-168,68,8020,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,79,3,-24,-104,8200,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,71,-29,332,188,8344,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,76,12,-340,56,7788,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,76,-2,388,-76,8304,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,16,74,-19,108,80,8212,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,87,-25,-432,148,7836,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,68,-4,404,-20,8360,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,79,-17,-152,4,8000,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,78,30,68,20,7924,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,31,64,-14,420,-28,8344,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,76,-14,-84,64,8164,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,88,-3,-240,96,7856,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,69,-14,436,76,8424,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,78,-21,-232,-88,7928,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,75,19,-12,128,7956,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,71,-6,172,80,8468,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,83,-1,-304,-116,7924,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,69,-36,132,-64,7964,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,73,0,168,80,8432,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,16,69,12,156,-100,8016,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,84,-4,-100,-20,8108,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,60,2,0,164,8300,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,86,-22,48,-116,7956,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,32,68,-26,36,-144,8140,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,81,-6,252,156,8236,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,16,65,-8,-88,60,7888,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,78,-11,-52,-80,8264,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,74,-14,236,136,8296,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,67,14,-232,244,7956,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,79,-8,276,-144,8328,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,67,-6,180,40,8208,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,80,-23,-416,56,7916,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,57,-22,452,-104,8368,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,82,-6,-48,116,8048,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,77,20,-20,-8,7964,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,68,-18,392,196,8396,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,12,81,-6,-328,-76,7920,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,73,-17,28,-44,7860,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,18,65,-9,192,136,8460,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,31,87,-11,-88,-156,7880,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,73,7,164,-16,8112,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,71,4,136,88,8412,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,67,3,204,84,8052,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,82,-32,-84,-188,8140,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,14,64,7,64,72,8268,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,81,-24,56,52,8008,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,79,2,-200,-244,8068,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,18,66,-20,364,140,8372,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,81,15,-36,24,7944,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,70,0,-16,0,8268,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,14,71,-4,412,48,8328,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,77,-21,-220,116,7876,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,72,-29,236,-120,8360,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,69,-38,204,244,8212,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,88,19,-404,76,7900,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,68,6,432,-92,8372,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,79,14,-4,64,8164,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,18,69,-11,-172,8,7820,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,71,-10,292,68,8460,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,32,73,-11,-308,-96,7964,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,77,-17,32,108,7912,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,79,-2,240,20,8508,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,32,71,24,-116,-84,7952,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,84,-27,164,48,7968,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,55,-2,168,0,8392,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,83,-25,-68,-116,7980,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,70,16,100,-164,8056,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,12,72,0,-80,96,8324,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,70,-17,256,-92,8072,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,82,-8,-124,-68,8156,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,73,-26,132,88,8200,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,13,78,-5,24,192,8112,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,78,12,-176,-152,8228,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,63,11,240,184,8220,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,13,93,-6,8,52,7932,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,18,62,-2,-152,-96,8232,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,32,86,-14,312,60,8276,0.703125,0.078125,-0.703125,5,-2,0,0,0,0,0
16:12:02,14,71,-22,-192,128,7892,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,77,-9,168,-96,8360,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,73,10,316,128,8252,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,14,81,19,-352,-60,7972,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,66,-16,548,-24,8340,0.703125,0.078125,-0.703125,5,-2,0,0,0,0,0
16:12:02,24,74,-3,-24,200,8048,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,84,-21,-96,-4,7880,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,76,-12,308,-24,8368,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,75,17,-172,-80,7996,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,78,-13,24,16,7960,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,71,-21,88,-12,8400,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,67,-18,-152,-220,8024,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,88,-21,100,-88,7828,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,32,64,3,184,100,8464,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,76,-9,-200,-128,7964,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,91,1,52,60,8004,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,35,60,-1,40,88,8464,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,86,-11,12,-64,7996,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,73,-4,56,-136,8100,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,71,7,-80,148,8304,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,31,72,-12,208,-16,8048,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,77,-46,-88,-164,8124,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,75,5,240,100,8236,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,74,0,188,148,8028,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,73,-47,-260,-196,8112,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,68,4,232,120,8352,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,73,14,-120,68,7920,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,79,-33,-124,-32,8232,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,66,-26,364,116,8312,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,83,-8,-260,36,7908,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,75,-21,312,-12,8308,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,71,-16,104,260,8208,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,80,-4,-456,32,7904,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,17,68,14,468,-36,8320,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,79,7,-88,104,8084,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,75,-30,-264,76,7904,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,71,1,536,-48,8448,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,71,26,-208,-36,7980,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,17,87,-26,64,-44,7880,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,25,57,-4,84,8,8448,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,73,7,-232,-216,7964,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,31,85,-45,148,88,7928,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,30,62,2,128,80,8496,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,88,5,-276,-116,7808,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,67,-4,192,64,8108,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,79,19,220,52,8380,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,32,82,-1,8,0,7952,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,14,77,-1,104,-24,8108,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,67,3,8,108,8372,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,10,73,-20,-292,-104,7912,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,77,-42,8,-72,7984,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,65,3,204,104,8524,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,86,-17,0,-164,7880,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,15,76,-24,16,-48,8132,0.703125,0.078125,0.703125,5,-2,0,0,0,0,0
16:12:02,23,68,17,36,60,8388,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,16,89,-11,172,136,7944,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,56,-7,156,-116,8160,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,89,2,-4,168,8212,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,69,-25,224,32,8124,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,22,76,-31,-124,-136,8104,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,33,69,1,204,104,8228,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,16,90,-35,60,132,7940,0.703125,0.078125,-0.703125,5,-2,0,0,0,0,0
16:12:02,13,63,9,-196,-156,8324,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,34,80,-4,340,120,8180,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,74,-7,-232,116,7980,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,68,-19,-20,-188,8244,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,74,-29,284,168,8272,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,83,14,-456,60,7824,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,29,70,-5,404,-88,8376,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,77,15,24,4,8072,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,24,83,-9,-220,100,7876,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,65,-20,528,-64,8428,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,32,83,25,-300,108,8016,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,81,3,0,4,7804,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,9,66,1,196,-8,8540,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,33,76,-19,-320,-96,7928,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,83,-18,132,8,7932,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,63,-12,208,164,8504,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,16,83,-15,-56,-140,7916,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,26,77,31,48,100,7960,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,17,68,11,112,-68,8436,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,16,75,-14,208,8,8064,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,73,-53,0,-176,8140,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,23,66,-22,-4,112,8144,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,28,83,-6,120,64,8072,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,75,24,-232,-160,8164,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,17,69,6,344,188,8356,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,21,83,13,-168,-44,7940,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,35,71,-25,-188,-76,8184,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,20,60,-13,556,44,8332,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,89,-15,-448,64,7820,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,27,62,4,184,16,8284,0.703125,0.078125,0,5,-2,0,0,0,0,0
16:12:02,19,79,8,64,96,8120,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,34,85,-28,-176,44,7956,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,25,63,-4,496,-28,8512,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,24,80,-18,-312,12,8008,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,22,73,12,8,80,7848,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,26,77,22,84,0,8484,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,26,73,-21,-124,-52,7932,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,23,82,10,220,52,7936,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,20,67,-13,220,76,8472,0.703125,0.078125,0,5,-2,0,2,-2,0,0
16:12:02,24,80,-19,184,72,8000,0.703125,0.078125,0,5,-2,0,2,-2,0,0
